movie_name,release_year,budget,box_office,profit,actor,actor_fee,director,genre,imdb_rating
Hero 983,2018,205060379.0,534486893.0,329426514,Shah Rukh Khan,58189733,Imtiaz Ali,Crime,5.4
Shadow 984,2004,76553856.0,1069888001.0,993334145,Kartik Aaryan,282132054,Rajkumar Hirani,Horror,8.7
Sultan 985,2014,206887887.0,707158291.0,500270404,Kangana Ranaut,355346701,Anurag Kashyap,Horror,4.5
Shadow 986,2001,343189454.0,1342698678.0,999509224,Alia Bhatt,50633143,Sanjay Leela Bhansali,Musical,4.0
Queen 987,2002,129749751.0,496601017.0,366851266,Kangana Ranaut,268183919,Rohit Shetty,Horror,6.6
Zara 988,2005,402870388.0,469208518.0,66338130,Ajay Devgn,432433173,Karan Johar,Romance,6.2
Raja 989,2022,407974224.0,869310984.0,461336760,Shah Rukh Khan,169451473,Siddharth Anand,Action,7.0
Legend 990,2001,332700979.0,1113997829.0,781296850,Ajay Devgn,53500882,Anurag Kashyap,Fantasy,
Storm 991,2021,237053635.0,476800840.0,239747205,Ranbir Kapoor,361282018,Imtiaz Ali,Drama,4.8
Tiger 992,2013,291738015.0,471631401.0,179893386,Alia Bhatt,499465124,Zoya Akhtar,Comedy,8.6
Storm 993,2009,98333135.0,261583959.0,163250824,Ranveer Singh,245003176,Siddharth Anand,Crime,6.9
Mission 994,2022,316186538.0,684020249.0,367833711,Kangana Ranaut,25331939,Sanjay Leela Bhansali,Drama,8.0
Love 995,2023,408807224.0,1244896487.0,836089263,Deepika Padukone,413594359,Anurag Kashyap,Action,4.8
Zara 996,2025,371821634.0,758175966.0,386354332,Ranbir Kapoor,299544227,Rajkumar Hirani,Crime,9.2
Legend 997,2003,29588258.0,214332668.0,184744410,Deepika Padukone,120747555,Karan Johar,Musical,8.3
Raja 998,2021,319686699.0,1295222301.0,975535602,Aamir Khan,218779899,Anurag Kashyap,Action,5.7
Tiger 999,2020,254811787.0,649398587.0,394586800,Ajay Devgn,208833058,Anurag Kashyap,Musical,6.3
Tiger 1000,2013,210318072.0,350257806.0,139939734,Ayushmann Khurrana,339380108,Imtiaz Ali,Musical,6.4
Shadow 1001,2009,,1003057289.0,616124183,Kangana Ranaut,73271048,Rohit Shetty,Drama,4.5
Fire 1002,2024,,1290518321.0,945604456,Ayushmann Khurrana,73527143,Siddharth Anand,Musical,7.2
Raja 1003,2024,254077558.0,796340566.0,542263008,Ajay Devgn,81472313,Sanjay Leela Bhansali,Crime,9.2
Mission 1004,2026,356206263.0,1061943292.0,705737029,Kareena Kapoor,417903519,Karan Johar,Action,9.2
Shadow 1005,2008,175032337.0,,850315526,Kareena Kapoor,242649237,Sanjay Leela Bhansali,Action,9.0
King 1006,2026,448466239.0,955698781.0,507232542,Kangana Ranaut,417953109,Anurag Kashyap,Horror,4.9
Queen 1007,2006,340856317.0,982812444.0,641956127,Ajay Devgn,464824343,Rajkumar Hirani,Fantasy,4.7
Mission 1008,2010,287711017.0,407838595.0,120127578,Ajay Devgn,144000810,Rohit Shetty,Comedy,6.8
Shadow 1009,2008,459542350.0,1003220120.0,543677770,Salman Khan,193089670,Sanjay Leela Bhansali,Drama,4.5
Alpha 1010,2019,389876926.0,923640810.0,533763884,Shah Rukh Khan,326979478,Karan Johar,Action,8.1
King 1011,2005,138699707.0,789340642.0,650640935,Akshay Kumar,179409058,Sanjay Leela Bhansali,Musical,8.6
Hero 1012,2021,37782461.0,283023699.0,245241238,Shah Rukh Khan,97185676,Rajkumar Hirani,Drama,4.6
Hero 1013,2005,59809349.0,,33087679,Hrithik Roshan,473453849,Anurag Kashyap,Romance,6.1
Shadow 1014,2002,122901788.0,,688021853,Ajay Devgn,221463154,Anurag Kashyap,Crime,8.4
Legend 1015,2020,335695346.0,1203539445.0,867844099,Aamir Khan,82925102,Anurag Kashyap,Horror,6.7
Fire 1016,2008,75280074.0,232346090.0,157066016,Kartik Aaryan,35867350,Rajkumar Hirani,Musical,6.8
Raja 1017,2000,185846555.0,284629612.0,98783057,Akshay Kumar,64797991,Imtiaz Ali,Thriller,5.5
Shadow 1018,2009,260742203.0,1010888651.0,750146448,Kareena Kapoor,286181514,Karan Johar,Musical,9.2
Love 1019,2022,160905158.0,1143706603.0,982801445,Ajay Devgn,75241117,Zoya Akhtar,Comedy,8.4
Queen 1020,2019,411085128.0,652792776.0,241707648,Kangana Ranaut,191126899,Rohit Shetty,Fantasy,6.4
Zara 1021,2014,99791151.0,1004830480.0,905039329,Aamir Khan,294532597,Zoya Akhtar,Fantasy,5.6
King 1022,2012,26073890.0,99178340.0,73104450,Salman Khan,454350295,Anurag Kashyap,Fantasy,8.3
King 1023,2004,428498690.0,716139918.0,287641228,Shah Rukh Khan,25171678,Anurag Kashyap,Action,7.9
Raja 1024,2017,45559720.0,409584781.0,364025061,Ranbir Kapoor,343089943,Sanjay Leela Bhansali,Musical,5.2
Storm 1025,2021,50170935.0,,566272392,Alia Bhatt,246425380,Karan Johar,Horror,8.5
Alpha 1026,2008,236150024.0,,78053407,Shah Rukh Khan,263087155,Imtiaz Ali,Horror,
Storm 1027,2018,12494844.0,941364216.0,928869372,Hrithik Roshan,172667736,Imtiaz Ali,Fantasy,4.2
Alpha 1028,2002,262272072.0,314406195.0,52134123,Kangana Ranaut,450846038,Karan Johar,Thriller,5.5
King 1029,2015,338737147.0,339281154.0,544007,Ajay Devgn,180225801,Siddharth Anand,Crime,8.7
Legend 1030,2003,25723974.0,216257560.0,190533586,Aamir Khan,463163602,Rajkumar Hirani,Comedy,4.6
Sultan 1031,2002,112628077.0,840133026.0,727504949,Kareena Kapoor,218040691,Rajkumar Hirani,Action,5.4
Zara 1032,2008,186807144.0,875457333.0,688650189,Kartik Aaryan,445001954,Karan Johar,Thriller,7.8
King 1033,2004,414282495.0,991487628.0,577205133,Kangana Ranaut,241885483,Siddharth Anand,Drama,6.9
Hero 1034,2010,424810075.0,1159569946.0,734759871,Hrithik Roshan,141241836,Rohit Shetty,Thriller,8.2
Raja 1035,2021,357427564.0,,739488302,Kangana Ranaut,130537015,Rohit Shetty,Drama,9.3
Love 1036,2012,110887401.0,584492852.0,473605451,Shah Rukh Khan,202777776,Sanjay Leela Bhansali,Musical,6.8
Shadow 1037,2004,465162905.0,956877910.0,491715005,Shah Rukh Khan,89825704,Sanjay Leela Bhansali,Horror,6.1
Queen 1038,2006,46850448.0,295177195.0,248326747,Ajay Devgn,108152228,Zoya Akhtar,Drama,4.8
Mission 1039,2014,110410843.0,346838637.0,236427794,Aamir Khan,275679628,Siddharth Anand,Horror,5.5
Sultan 1040,2012,279611415.0,692231383.0,412619968,Ayushmann Khurrana,199175032,Rajkumar Hirani,Crime,5.5
Queen 1041,2006,167843214.0,321263211.0,153419997,Ajay Devgn,114835619,Zoya Akhtar,Musical,
Raja 1042,2003,127885991.0,201568066.0,73682075,Aamir Khan,39159825,Zoya Akhtar,Romance,4.4
Fire 1043,2012,220404055.0,592261569.0,371857514,Shah Rukh Khan,138051628,Zoya Akhtar,Crime,5.1
Legend 1044,2009,404000046.0,357336024.0,-46664022,Shah Rukh Khan,119363436,Siddharth Anand,Thriller,8.7
Sultan 1045,2005,,1104551740.0,916227216,Hrithik Roshan,96146360,Rajkumar Hirani,Crime,6.4
Sultan 1046,2021,418161883.0,1284159944.0,865998061,Aamir Khan,338904088,Anurag Kashyap,Crime,7.2
Love 1047,2000,314549006.0,994743115.0,680194109,Ranbir Kapoor,468479967,Sanjay Leela Bhansali,Musical,6.8
Storm 1048,2023,190215404.0,626208513.0,435993109,Hrithik Roshan,414500801,Anurag Kashyap,Musical,
King 1049,2009,391262716.0,699612095.0,308349379,Ayushmann Khurrana,435820636,Siddharth Anand,Drama,5.5
Queen 1050,2007,363994914.0,466072326.0,102077412,Ranveer Singh,287271646,Rajkumar Hirani,Romance,7.2
Zara 1051,2006,212818156.0,848653302.0,635835146,Shah Rukh Khan,167061765,Siddharth Anand,Musical,5.0
Legend 1052,2013,158309048.0,440442413.0,282133365,Akshay Kumar,42065380,Anurag Kashyap,Drama,6.4
Hero 1053,2003,14474754.0,500193556.0,485718802,Alia Bhatt,98990401,Siddharth Anand,Comedy,6.9
Tiger 1054,2009,44690715.0,853453393.0,808762678,Ranbir Kapoor,28371105,Siddharth Anand,Action,5.2
Alpha 1055,2013,199115741.0,858057339.0,658941598,Kangana Ranaut,20344519,Rajkumar Hirani,Thriller,4.8
Storm 1056,2017,93234861.0,1067246612.0,974011751,Shah Rukh Khan,402894776,Zoya Akhtar,Comedy,9.5
Raja 1057,2001,264035376.0,1215766449.0,951731073,Ranveer Singh,153535097,Karan Johar,Fantasy,6.2
Legend 1058,2009,103040787.0,658531977.0,555491190,Ajay Devgn,384494123,Anurag Kashyap,Comedy,7.8
Hero 1059,2009,55955036.0,325215142.0,269260106,Kartik Aaryan,357326103,Siddharth Anand,Musical,5.0
Warrior 1060,2014,382660024.0,669020880.0,286360856,Ayushmann Khurrana,387844234,Anurag Kashyap,Crime,5.9
Mission 1061,2017,24185265.0,1002284205.0,978098940,Kareena Kapoor,245978965,Rohit Shetty,Comedy,7.4
Sultan 1062,2019,301665617.0,1217939209.0,916273592,Kartik Aaryan,491268099,Zoya Akhtar,Action,
Storm 1063,2024,479714197.0,985921350.0,506207153,Hrithik Roshan,470541018,Rajkumar Hirani,Drama,4.3
Zara 1064,2026,166002296.0,723142521.0,557140225,Hrithik Roshan,390759241,Anurag Kashyap,Action,4.7
Fire 1065,2006,287167141.0,391949061.0,104781920,Ayushmann Khurrana,417512169,Siddharth Anand,Comedy,5.2
Hero 1066,2023,13463244.0,828487743.0,815024499,Hrithik Roshan,354827016,Sanjay Leela Bhansali,Drama,4.4
Raja 1067,2006,65623597.0,524300630.0,458677033,Aamir Khan,467066610,Siddharth Anand,Fantasy,4.3
Love 1068,2007,461895414.0,1322136727.0,860241313,Ayushmann Khurrana,159732211,Siddharth Anand,Drama,6.4
Shadow 1069,2007,101684392.0,600919439.0,499235047,Deepika Padukone,395610276,Sanjay Leela Bhansali,Crime,6.6
King 1070,2021,157736862.0,,370036225,Ajay Devgn,394549443,Rohit Shetty,Crime,6.3
Legend 1071,2012,15916124.0,589264135.0,573348011,Ranbir Kapoor,38298461,Siddharth Anand,Action,9.0
Tiger 1072,2008,14896295.0,134885223.0,119988928,Ranveer Singh,288778182,Sanjay Leela Bhansali,Horror,9.0
Sultan 1073,2011,362151553.0,1084396449.0,722244896,Kartik Aaryan,202155509,Siddharth Anand,Comedy,5.5
Mission 1074,2026,356353682.0,825770559.0,469416877,Ajay Devgn,273270095,Imtiaz Ali,Musical,8.3
Legend 1075,2011,323797408.0,936806163.0,613008755,Kangana Ranaut,236774439,Rohit Shetty,Action,4.2
Tiger 1076,2021,265772285.0,563298899.0,297526614,Kareena Kapoor,144304174,Sanjay Leela Bhansali,Drama,8.9
Queen 1077,2002,43246612.0,650273127.0,607026515,Ranbir Kapoor,81457646,Rajkumar Hirani,Drama,
Sultan 1078,2010,67800061.0,768051098.0,700251037,Hrithik Roshan,222737996,Imtiaz Ali,Musical,5.1
Raja 1079,2023,97021182.0,513092789.0,416071607,Kangana Ranaut,303752084,Sanjay Leela Bhansali,Drama,7.2
Storm 1080,2004,489581963.0,445204384.0,-44377579,Ranveer Singh,435745143,Karan Johar,Musical,8.8
Fire 1081,2020,293550790.0,776315146.0,482764356,Akshay Kumar,466892910,Sanjay Leela Bhansali,Crime,6.8
Storm 1082,2002,245620867.0,654658109.0,409037242,Alia Bhatt,221926935,Rohit Shetty,Drama,4.7
Alpha 1083,2019,300199142.0,605521572.0,305322430,Aamir Khan,140270476,Zoya Akhtar,Thriller,6.1
Hero 1084,2002,296916596.0,864700266.0,567783670,Akshay Kumar,478055692,Zoya Akhtar,Fantasy,7.4
Mission 1085,2008,360701261.0,342889932.0,-17811329,Aamir Khan,201486657,Karan Johar,Thriller,5.1
Love 1086,2023,186957574.0,1129282127.0,942324553,Kareena Kapoor,376125868,Rajkumar Hirani,Romance,6.7
Love 1087,2024,443516551.0,431486290.0,-12030261,Ranveer Singh,57990645,Karan Johar,Drama,8.9
Zara 1088,2001,276608332.0,771644264.0,495035932,Akshay Kumar,369147002,Anurag Kashyap,Fantasy,6.6
Mission 1089,2001,24148598.0,804809489.0,780660891,Kareena Kapoor,455597285,Sanjay Leela Bhansali,Musical,
Tiger 1090,2001,217836039.0,989980307.0,772144268,Ajay Devgn,393361795,Imtiaz Ali,Fantasy,7.9
Legend 1091,2011,198865334.0,356790749.0,157925415,Ranveer Singh,254357481,Rajkumar Hirani,Romance,5.3
Mission 1092,2025,435835723.0,961594961.0,525759238,Kartik Aaryan,44577797,Rajkumar Hirani,Romance,8.5
Alpha 1093,2010,197726290.0,794565561.0,596839271,Alia Bhatt,498043120,Sanjay Leela Bhansali,Thriller,4.7
Zara 1094,2008,301867830.0,472909352.0,171041522,Hrithik Roshan,398630993,Anurag Kashyap,Romance,6.4
Love 1095,2020,141106987.0,656801626.0,515694639,Ranbir Kapoor,191186095,Rohit Shetty,Action,5.9
Zara 1096,2006,499652692.0,596896501.0,97243809,Kangana Ranaut,299707032,Sanjay Leela Bhansali,Thriller,8.1
Sultan 1097,2001,136221166.0,836060111.0,699838945,Hrithik Roshan,368916745,Siddharth Anand,Drama,4.1
Hero 1098,2026,55361994.0,69485904.0,14123910,Ranbir Kapoor,478796051,Karan Johar,Crime,4.1
Queen 1099,2005,364294908.0,,412873958,Ayushmann Khurrana,48056684,Zoya Akhtar,Action,7.0
Mission 1100,2010,454613704.0,1378980272.0,924366568,Ranbir Kapoor,454996264,Sanjay Leela Bhansali,Action,5.9
Fire 1101,2023,413942063.0,425272684.0,11330621,Kareena Kapoor,78631782,Karan Johar,Thriller,8.7
Legend 1102,2024,,517870231.0,229281010,Salman Khan,224704064,Siddharth Anand,Romance,4.7
Zara 1103,2007,424109582.0,956941534.0,532831952,Ranbir Kapoor,201211302,Karan Johar,Action,7.4
Storm 1104,2024,336417073.0,,-36750973,Shah Rukh Khan,184763081,Anurag Kashyap,Thriller,
Alpha 1105,2011,267809659.0,902581098.0,634771439,Kangana Ranaut,318826866,Sanjay Leela Bhansali,Fantasy,4.3
King 1106,2002,246459166.0,389522149.0,143062983,Ranbir Kapoor,431230679,Zoya Akhtar,Thriller,8.8
Legend 1107,2020,36617885.0,236448031.0,199830146,Shah Rukh Khan,371436144,Rajkumar Hirani,Comedy,
Fire 1108,2007,42648658.0,1014532825.0,971884167,Deepika Padukone,159078958,Zoya Akhtar,Action,7.7
Legend 1109,2007,197759676.0,264973075.0,67213399,Shah Rukh Khan,292160232,Siddharth Anand,Drama,6.8
Love 1110,2021,233322017.0,259979850.0,26657833,Alia Bhatt,248962199,Zoya Akhtar,Comedy,4.1
Mission 1111,2020,211173910.0,666568112.0,455394202,Ranbir Kapoor,353888811,Rajkumar Hirani,Comedy,6.0
Zara 1112,2019,123537270.0,941157400.0,817620130,Ranveer Singh,294231589,Anurag Kashyap,Romance,6.1
Storm 1113,2020,52114820.0,1027730840.0,975616020,Shah Rukh Khan,140571011,Karan Johar,Musical,8.0
Tiger 1114,2021,291560912.0,800267437.0,508706525,Hrithik Roshan,190155520,Zoya Akhtar,Romance,8.6
Storm 1115,2011,133958500.0,573392756.0,439434256,Ranveer Singh,421680521,Rohit Shetty,Romance,6.4
Warrior 1116,2016,51040433.0,983122833.0,932082400,Ranveer Singh,370753832,Siddharth Anand,Romance,6.5
Sultan 1117,2017,141503268.0,925208249.0,783704981,Ajay Devgn,381907435,Imtiaz Ali,Thriller,8.4
Warrior 1118,2004,,799887415.0,480643461,Alia Bhatt,493220161,Sanjay Leela Bhansali,Comedy,8.8
Warrior 1119,2022,262254310.0,1009887713.0,747633403,Shah Rukh Khan,87859383,Rajkumar Hirani,Fantasy,4.1
Warrior 1120,2012,495471101.0,898975292.0,403504191,Ranveer Singh,88425800,Karan Johar,Musical,5.3
King 1121,2018,336824163.0,948925149.0,612100986,Shah Rukh Khan,407717212,Rajkumar Hirani,Drama,8.1
Tiger 1122,2023,458182345.0,876001077.0,417818732,Ranbir Kapoor,426765649,Siddharth Anand,Comedy,8.0
Warrior 1123,2002,91742029.0,1003384318.0,911642289,Aamir Khan,338661493,Anurag Kashyap,Crime,6.1
Storm 1124,2003,134695541.0,403971096.0,269275555,Hrithik Roshan,203135910,Rajkumar Hirani,Musical,8.9
King 1125,2012,181035423.0,944180341.0,763144918,Salman Khan,96878068,Rajkumar Hirani,Romance,6.4
King 1126,2009,98901818.0,176195073.0,77293255,Ranbir Kapoor,167021292,Siddharth Anand,Crime,5.2
Legend 1127,2024,66972444.0,1009663783.0,942691339,Akshay Kumar,377788823,Zoya Akhtar,Comedy,4.5
Legend 1128,2001,488161091.0,1017798869.0,529637778,Ayushmann Khurrana,448955565,Sanjay Leela Bhansali,Action,6.7
Legend 1129,2013,403037512.0,830664372.0,427626860,Ayushmann Khurrana,87741674,Siddharth Anand,Thriller,9.0
Mission 1130,2013,274814556.0,507269360.0,232454804,Shah Rukh Khan,484126381,Imtiaz Ali,Thriller,8.0
Storm 1131,2007,400499280.0,430332338.0,29833058,Ranveer Singh,104142271,Anurag Kashyap,Thriller,6.5
Fire 1132,2010,489035155.0,1431956414.0,942921259,Aamir Khan,252667841,Rohit Shetty,Musical,5.7
Alpha 1133,2020,346771098.0,305329450.0,-41441648,Akshay Kumar,93484028,Karan Johar,Romance,7.7
Fire 1134,2015,161719544.0,,91510509,Akshay Kumar,360791010,Rohit Shetty,Musical,8.7
Warrior 1135,2019,121962803.0,834309308.0,712346505,Salman Khan,40837427,Karan Johar,Thriller,7.4
Warrior 1136,2021,106671301.0,999298134.0,892626833,Ranbir Kapoor,471343002,Sanjay Leela Bhansali,Thriller,7.7
Warrior 1137,2015,168600913.0,222252687.0,53651774,Akshay Kumar,80326796,Zoya Akhtar,Fantasy,9.3
Tiger 1138,2010,364663830.0,436572499.0,71908669,Ranveer Singh,394182158,Karan Johar,Comedy,8.3
Queen 1139,2021,136089525.0,117187822.0,-18901703,Ranbir Kapoor,163840528,Sanjay Leela Bhansali,Fantasy,4.3
Queen 1140,2025,247270930.0,653825185.0,406554255,Ajay Devgn,159961912,Rajkumar Hirani,Thriller,
Tiger 1141,2013,128814927.0,693538234.0,564723307,Salman Khan,307769843,Sanjay Leela Bhansali,Drama,9.2
Alpha 1142,2023,21337475.0,832921743.0,811584268,Ajay Devgn,68454054,Anurag Kashyap,Horror,8.2
King 1143,2017,116536563.0,235106417.0,118569854,Kangana Ranaut,307601110,Karan Johar,Romance,5.6
Warrior 1144,2023,143521806.0,1102853936.0,959332130,Aamir Khan,39367600,Rajkumar Hirani,Musical,4.6
Hero 1145,2000,133483123.0,761610680.0,628127557,Kareena Kapoor,389404787,Sanjay Leela Bhansali,Action,5.5
Sultan 1146,2026,407566727.0,1298832051.0,891265324,Ranbir Kapoor,482773972,Rohit Shetty,Drama,4.4
Alpha 1147,2023,455737889.0,987381633.0,531643744,Kartik Aaryan,101522538,Rohit Shetty,Fantasy,5.1
Warrior 1148,2023,22579934.0,297015297.0,274435363,Ranbir Kapoor,266373088,Sanjay Leela Bhansali,Drama,5.5
Zara 1149,2007,228147140.0,780512289.0,552365149,Ranbir Kapoor,279496299,Zoya Akhtar,Musical,6.8
King 1150,2024,303443660.0,1020716735.0,717273075,Shah Rukh Khan,262810798,Sanjay Leela Bhansali,Action,6.2
Shadow 1151,2009,188474937.0,292848145.0,104373208,Kareena Kapoor,358182410,Rohit Shetty,Drama,7.1
Zara 1152,2004,226463705.0,838413158.0,611949453,Kangana Ranaut,274216245,Sanjay Leela Bhansali,Action,8.2
Sultan 1153,2001,182573386.0,872378929.0,689805543,Kartik Aaryan,341440771,Karan Johar,Action,5.5
Tiger 1154,2010,360044466.0,563167651.0,203123185,Ranveer Singh,267697221,Siddharth Anand,Musical,7.1
Queen 1155,2022,51609882.0,404999707.0,353389825,Salman Khan,426350456,Rajkumar Hirani,Comedy,6.9
Zara 1156,2001,485400714.0,890862906.0,405462192,Hrithik Roshan,111655722,Siddharth Anand,Comedy,8.1
Queen 1157,2009,396516450.0,1336474430.0,939957980,Alia Bhatt,165549800,Anurag Kashyap,Horror,7.1
Storm 1158,2019,393580738.0,742210944.0,348630206,Ayushmann Khurrana,344548013,Zoya Akhtar,Crime,6.5
Love 1159,2004,98174718.0,611221794.0,513047076,Deepika Padukone,465285038,Siddharth Anand,Action,5.7
Alpha 1160,2009,386595959.0,538109845.0,151513886,Akshay Kumar,392612667,Rohit Shetty,Musical,6.5
Zara 1161,2011,351634330.0,902023609.0,550389279,Akshay Kumar,205197617,Rajkumar Hirani,Romance,5.5
Hero 1162,2011,345276387.0,1118824383.0,773547996,Ajay Devgn,156767533,Sanjay Leela Bhansali,Drama,7.3
Legend 1163,2003,78023739.0,883671933.0,805648194,Ayushmann Khurrana,335313447,Karan Johar,Horror,7.2
Fire 1164,2019,368896547.0,1295174551.0,926278004,Hrithik Roshan,132370687,Imtiaz Ali,Action,8.3
Sultan 1165,2004,98486199.0,559011782.0,460525583,Kangana Ranaut,20132536,Anurag Kashyap,Drama,8.9
Shadow 1166,2015,185604764.0,460474286.0,274869522,Ayushmann Khurrana,428025881,Rohit Shetty,Romance,7.1
Hero 1167,2026,290238942.0,580584950.0,290346008,Ayushmann Khurrana,61983122,Sanjay Leela Bhansali,Comedy,9.2
Warrior 1168,2014,273116946.0,969474625.0,696357679,Kareena Kapoor,154507123,Rohit Shetty,Musical,8.9
Love 1169,2014,423790453.0,1093239454.0,669449001,Ranveer Singh,411105898,Karan Johar,Romance,7.4
King 1170,2005,411379990.0,372839419.0,-38540571,Akshay Kumar,257340196,Anurag Kashyap,Musical,5.1
Mission 1171,2008,279935124.0,1219456890.0,939521766,Aamir Khan,345759535,Zoya Akhtar,Action,7.6
Fire 1172,2008,157195955.0,778574953.0,621378998,Aamir Khan,327187291,Rajkumar Hirani,Crime,9.5
Love 1173,2020,412967978.0,948787921.0,535819943,Kareena Kapoor,75774062,Rajkumar Hirani,Horror,4.2
Love 1174,2004,54466128.0,454978756.0,400512628,Kangana Ranaut,474087100,Rohit Shetty,Action,6.4
Hero 1175,2006,361706937.0,970988488.0,609281551,Deepika Padukone,28952030,Anurag Kashyap,Horror,8.9
King 1176,2016,17608109.0,977510788.0,959902679,Alia Bhatt,236451901,Karan Johar,Action,4.4
Zara 1177,2005,248047957.0,245838517.0,-2209440,Ranbir Kapoor,346701535,Sanjay Leela Bhansali,Musical,6.3
Hero 1178,2008,310948029.0,637492945.0,326544916,Shah Rukh Khan,203315909,Siddharth Anand,Drama,7.1
Fire 1179,2002,109674857.0,400589271.0,290914414,Kartik Aaryan,356416700,Rajkumar Hirani,Comedy,8.3
Fire 1180,2007,175239372.0,1024292339.0,849052967,Alia Bhatt,364841523,Sanjay Leela Bhansali,Comedy,5.7
Legend 1181,2010,232255308.0,424878417.0,192623109,Kangana Ranaut,121063422,Zoya Akhtar,Romance,5.0
Tiger 1182,2011,320685138.0,661111836.0,340426698,Ranveer Singh,434663277,Siddharth Anand,Comedy,4.2
Raja 1183,2022,242923270.0,565427423.0,322504153,Alia Bhatt,455353090,Zoya Akhtar,Romance,5.9
Hero 1184,2002,285561049.0,1066002638.0,780441589,Akshay Kumar,158627506,Sanjay Leela Bhansali,Crime,5.4
Tiger 1185,2004,260851254.0,840945251.0,580093997,Ranveer Singh,219867779,Karan Johar,Action,5.8
Sultan 1186,2013,265279931.0,574674715.0,309394784,Ranveer Singh,367828628,Rohit Shetty,Comedy,9.0
Alpha 1187,2014,444447392.0,1056529837.0,612082445,Hrithik Roshan,338673018,Karan Johar,Fantasy,6.6
Tiger 1188,2021,225367435.0,497676060.0,272308625,Aamir Khan,491068100,Sanjay Leela Bhansali,Musical,4.6
Legend 1189,2000,98060769.0,598036001.0,499975232,Salman Khan,181374143,Sanjay Leela Bhansali,Comedy,4.7
Hero 1190,2025,,523040690.0,101892535,Kareena Kapoor,205812337,Siddharth Anand,Fantasy,4.9
Hero 1191,2009,53151145.0,201357080.0,148205935,Akshay Kumar,480507574,Sanjay Leela Bhansali,Fantasy,4.5
King 1192,2000,266272156.0,387351231.0,121079075,Ranveer Singh,73640639,Siddharth Anand,Musical,7.8
Love 1193,2014,389151176.0,599793420.0,210642244,Kareena Kapoor,71445581,Karan Johar,Comedy,5.8
Hero 1194,2026,372253437.0,1106484516.0,734231079,Kangana Ranaut,247951329,Karan Johar,Musical,4.4
Raja 1195,2019,,880115079.0,774466143,Akshay Kumar,218176539,Anurag Kashyap,Horror,6.8
Zara 1196,2020,133519756.0,231781916.0,98262160,Hrithik Roshan,120915921,Rajkumar Hirani,Romance,5.7
Sultan 1197,2009,177016286.0,542356279.0,365339993,Alia Bhatt,460918665,Siddharth Anand,Action,5.4
Warrior 1198,2026,67139468.0,516346413.0,449206945,Kareena Kapoor,64367265,Anurag Kashyap,Drama,7.6
Sultan 1199,2018,282177677.0,644484106.0,362306429,Alia Bhatt,264110947,Rajkumar Hirani,Crime,7.6
